"CellId, AverageHeight"
87048926afffff,63.666666666666664
872544030fffff,799.5
872069adbfffff,692.0
870a13a4afffff,492.6666666666667
87104589cfffff,112.0
87254cc49fffff,903.5
870ae2ae4fffff,571.0
870a5e96afffff,458.0
871528a0afffff,333.5
870ab24a3fffff,1017.3333333333334
870480651fffff,290.0
871769c80fffff,488.5
8704d418afffff,136.16666666666666
870b59b15fffff,20.333333333333332
8710e42f5fffff,125.66666666666667
870bad64efffff,94.0
870b8a156fffff,165.83333333333334
8704b0c92fffff,499.1666666666667
870b3661dfffff,92.66666666666667
872d48ce0fffff,157.83333333333334
871746788fffff,542.3333333333334
872570141fffff,525.6666666666666
871114936fffff,79.16666666666667
87101525bfffff,114.33333333333333
87106d2c4fffff,-13.5
871068d94fffff,96.5
87101978bfffff,187.33333333333334
872574671fffff,573.0
870b0a50cfffff,72.33333333333333
871742258fffff,-36.166666666666664
871110406fffff,78.0
8704ac762fffff,106.0
872d447b0fffff,36.333333333333336
8714d09a1fffff,19.833333333333332
870b320edfffff,93.66666666666667
870b85c26fffff,117.83333333333333
8715244dafffff,507.3333333333333
870ade5b4fffff,410.6666666666667
871550432fffff,539.6666666666666
872548719fffff,974.1666666666666
8710e8825fffff,242.0
87216059dfffff,114.5
870b5e045fffff,69.83333333333333
87104136cfffff,56.166666666666664
872d70708fffff,-3.3333333333333335
872c75716fffff,-32.833333333333336
870431201fffff,99.33333333333333
8720655abfffff,122.33333333333333
870a63053fffff,32.5
871455440fffff,1322.3333333333333
87176e369fffff,334.1666666666667
871190050fffff,220.0
872d708c1fffff,-12.0
872160756fffff,125.33333333333333
8704d8873fffff,837.1666666666666
870ab6b8cfffff,346.1666666666667
870b0a6c5fffff,36.166666666666664
8715a4124fffff,1041.0
872520cf1fffff,424.6666666666667
87257482afffff,488.3333333333333
870484b81fffff,1050.5
871019944fffff,212.33333333333334
87176e1b0fffff,114.0
87140174efffff,1288.1666666666667
870431048fffff,88.66666666666667
871094cecfffff,26.666666666666668
872c7555dfffff,-31.0
871746941fffff,919.5
87142da18fffff,549.6666666666666
870504984fffff,762.3333333333334
870ae2c9dfffff,495.6666666666667
8714d508afffff,17.166666666666668
8710411b3fffff,75.0
872548560fffff,1237.6666666666667
871524321fffff,526.6666666666666
870b85a6dfffff,68.16666666666667
871429176fffff,393.6666666666667
871163d86fffff,315.3333333333333
87111024dfffff,148.5
871623d6efffff,-32.5
872eeb6b6fffff,497.5
871045a55fffff,108.83333333333333
870a13c03fffff,616.8333333333334
87109958efffff,75.16666666666667
8704ac5a9fffff,514.1666666666666
872069c94fffff,450.8333333333333
870489423fffff,60.833333333333336
871140c00fffff,213.83333333333334
871772a52fffff,131.0
870530a95fffff,16.166666666666668
8714ad662fffff,277.1666666666667
870bb6420fffff,249.66666666666666
87150119bfffff,1034.0
871554cd4fffff,450.0
870b0edaefffff,136.83333333333334
8715a880dfffff,1205.6666666666667
870a8a8c2fffff,347.5
872ec3c8efffff,779.5
870a36d89fffff,137.66666666666666
87101e02dfffff,87.83333333333333
8710150a2fffff,141.83333333333334
871071b66fffff,118.0
87154bd49fffff,169.33333333333334
870a9384dfffff,467.5
870bad495fffff,89.33333333333333
871432101fffff,390.0
8704b5534fffff,452.1666666666667
87116cd11fffff,-189.0
872d4d582fffff,48.833333333333336
8714d9773fffff,237.5
87118b7aefffff,171.5
8708c9608fffff,168.5
87152d2acfffff,397.6666666666667
870b5995cfffff,21.5
870480498fffff,1081.5
871450b9efffff,1053.0
870ab22eafffff,415.5
872060d09fffff,139.5
870a5e7b1fffff,362.8333333333333
870a182ecfffff,755.6666666666666
871573771fffff,384.6666666666667
8705a306bfffff,59.5
870b81384fffff,151.16666666666666
871723602fffff,596.1666666666666
87048db0cfffff,38.5
8711452e9fffff,-50.166666666666664
87140a6d9fffff,880.1666666666666
8710f17b0fffff,275.0
870ad9d12fffff,373.1666666666667
872169528fffff,133.16666666666666
871505884fffff,463.8333333333333
870b2d84bfffff,4.0
871424a8dfffff,1032.3333333333333
872529ac3fffff,841.6666666666666
87110bb64fffff,188.83333333333334
870a326a0fffff,94.33333333333333
8710644f2fffff,101.0
871022716fffff,163.33333333333334
87040084efffff,-5.0
8704125abfffff,31.166666666666668
870ba8dacfffff,93.83333333333333
8710c9d88fffff,77.66666666666667
870b55273fffff,-2.0
87111d8c1fffff,119.66666666666667
870523421fffff,-64.83333333333333
87148a323fffff,62.0
872d51c6bfffff,294.5
872141b00fffff,104.66666666666667
870b930e1fffff,471.6666666666667
871531995fffff,1269.5
87113358cfffff,69.33333333333333
8715854cefffff,1034.3333333333333
87144c4b5fffff,-8.666666666666666
870aadc01fffff,485.1666666666667
8717118a5fffff,410.5
870a5a0c8fffff,665.0
872ede042fffff,528.3333333333334
87059e982fffff,66.83333333333333
870ad5629fffff,301.0
8710a2360fffff,291.0
870a7050efffff,92.0
8711aeaedfffff,159.0
870a81af0fffff,275.8333333333333
870b29162fffff,38.166666666666664
8714203a4fffff,689.5
87119d50bfffff,126.16666666666667
87018a8aefffff,-133.16666666666666
87216dc11fffff,127.5
8710b3942fffff,212.66666666666666
87155daa6fffff,192.33333333333334
870136d75fffff,264.5
87252e1acfffff,1326.0
87100c2d0fffff,131.16666666666666
872ecca60fffff,703.5
870ba46c3fffff,130.5
870b50b8afffff,17.166666666666668
872d6324dfffff,55.5
870416c94fffff,16.666666666666668
870a48ae6fffff,55.166666666666664
8717002c3fffff,668.3333333333334
8710ce471fffff,107.16666666666667
870af0158fffff,531.3333333333334
871760cf5fffff,29.166666666666668
872d56354fffff,1429.0
87148ea0cfffff,259.3333333333333
871175ae3fffff,-222.16666666666666
8714e2545fffff,1112.1666666666667
870b43c91fffff,16.833333333333332
870aa9518fffff,323.8333333333333
8710db36afffff,143.5
872ed9959fffff,145.83333333333334
87059a299fffff,1067.5
8711aa404fffff,183.0
871631229fffff,673.6666666666666
8714c332dfffff,71.16666666666667
8711568cbfffff,39.5
871102d92fffff,46.833333333333336
8710a6a49fffff,129.5
870d96330fffff,579.3333333333334
8714134abfffff,296.5
8704968defffff,830.8333333333334
870ac8730fffff,413.6666666666667
870b1c269fffff,105.5
87105b720fffff,5.0
870a298cefffff,28.666666666666668
870591a89fffff,166.5
87150e656fffff,634.1666666666666
872562acdfffff,964.1666666666666
8714ead55fffff,7.833333333333333
8715b5cc8fffff,1062.0
872532895fffff,2310.0
872ed1149fffff,658.5
872d5eb64fffff,277.3333333333333
87102b4e8fffff,178.33333333333334
870b4c4a1fffff,13.5
8704c6b16fffff,21.333333333333332
8710d6c81fffff,210.33333333333334
8710d2b5afffff,630.6666666666666
8717049acfffff,284.5
870aa0d08fffff,398.1666666666667
870af4841fffff,319.3333333333333
870516528fffff,53.166666666666664
871708ad3fffff,-55.5
8714e6c2efffff,963.8333333333334
870a512f6fffff,343.1666666666667
871083148fffff,99.33333333333333
872ed5270fffff,-13.333333333333334
87316eb11fffff,-3.0
8715662b6fffff,196.66666666666666
870595bb0fffff,304.5
8711a5d1bfffff,197.33333333333334
871635912fffff,86.0
871003ac0fffff,161.5
8721228e8fffff,174.33333333333334
870b20390fffff,19.833333333333332
870d92209fffff,26.333333333333332
8710ab132fffff,48.5
87146b10bfffff,872.8333333333334
87049aa05fffff,1000.8333333333334
87146b6cdfffff,583.3333333333334
8711527a4fffff,54.166666666666664
8711a62ddfffff,199.5
870b7448bfffff,35.833333333333336
870596172fffff,291.8333333333333
870b20952fffff,136.5
8710aab70fffff,45.5
871635350fffff,662.6666666666666
870b9b8f1fffff,269.5
8714e666cfffff,1122.5
87214a310fffff,105.33333333333333
8717aba5cfffff,-35.0
8704c242dfffff,440.1666666666667
870aa0746fffff,274.1666666666667
87108370afffff,150.83333333333334
8710d2598fffff,706.3333333333334
871709095fffff,59.833333333333336
870a4cc0dfffff,50.333333333333336
871443ca5fffff,217.16666666666666
8715b5706fffff,718.0
870b4ca63fffff,-10.0
8725322d3fffff,2200.6666666666665
870ba059cfffff,139.16666666666666
87150e094fffff,1167.5
8708db1acfffff,146.5
8711a1632fffff,200.5
871466a22fffff,367.6666666666667
870ac816efffff,444.5
87049631cfffff,989.0
870a74635fffff,94.5
8710081a9fffff,163.33333333333334
87105294efffff,126.66666666666667
87105bce2fffff,20.0
871175521fffff,74.83333333333333
870d968f2fffff,138.0
872d55d92fffff,137.5
871103354fffff,123.0
8717351a6fffff,836.8333333333334
870ad1502fffff,320.8333333333333
87148e44afffff,387.0
870a9c05dfffff,488.0
870a48524fffff,60.833333333333336
87059a85bfffff,980.0
8704166d2fffff,8.5
872ecc49efffff,1161.3333333333333
871604b56fffff,-37.833333333333336
8715b101dfffff,684.0
87155d4e4fffff,156.83333333333334
8715099abfffff,253.5
870ac3a85fffff,443.8333333333333
870a02468fffff,300.8333333333333
872d29c81fffff,-55.0
870491c33fffff,947.6666666666666
87140e800fffff,1447.1666666666667
8710db92cfffff,136.33333333333334
870aa9adafffff,412.3333333333333
87144838efffff,-104.0
8710a1d9efffff,131.83333333333334
870b5114cfffff,9.833333333333334
870a1c413fffff,384.1666666666667
870ba4c85fffff,123.5
87104e265fffff,98.83333333333333
872555612fffff,869.3333333333334
872501ad9fffff,2137.3333333333335
8705b4806fffff,716.8333333333334
871489d61fffff,266.6666666666667
872d516a9fffff,388.8333333333333
870aeb4adfffff,365.8333333333333
87100c892fffff,156.33333333333334
871436228fffff,763.1666666666666
870db089dfffff,72.33333333333333
871075c8dfffff,258.5
870a820b2fffff,422.5
871022154fffff,226.5
8704a3d99fffff,517.0
871420966fffff,1055.6666666666667
87115b576fffff,123.5
870b29724fffff,26.166666666666668
8715ac934fffff,958.8333333333334
872529501fffff,1840.0
87151bb11fffff,1293.0
8715052c2fffff,1001.8333333333334
8705886f5fffff,-15.333333333333334
871198860fffff,151.33333333333334
872e8aacbfffff,39.166666666666664
870b66a0efffff,216.83333333333334
872ede604fffff,211.5
87048d54afffff,154.33333333333334
870a06b51fffff,242.16666666666666
871723040fffff,565.6666666666666
87108c4dcfffff,206.0
870a5a68afffff,466.6666666666667
8710e0015fffff,141.5
870a6b863fffff,96.0
871133b4efffff,124.0
8717659a0fffff,232.5
872104254fffff,353.0
870b55835fffff,23.166666666666668
8714f40e9fffff,714.5
870ba936efffff,111.66666666666667
87109d6b5fffff,73.83333333333333
871580823fffff,1030.3333333333333
87152cceafffff,444.6666666666667
8705b011dfffff,277.0
870b8e436fffff,151.5
8714d91b1fffff,275.3333333333333
871118c16fffff,157.33333333333334
8710c50ddfffff,260.6666666666667
871064ab4fffff,85.33333333333333
870a32c62fffff,171.83333333333334
870a8679bfffff,355.8333333333333
870a9328bfffff,565.0
87110c126fffff,163.0
8704a8482fffff,70.0
872d404d0fffff,114.5
870ada2d4fffff,292.6666666666667
8711b3798fffff,181.0
8714cc6c1fffff,130.83333333333334
8705a362dfffff,66.5
870b81946fffff,88.83333333333333
871573d33fffff,326.3333333333333
8710715a4fffff,153.16666666666666
87101da6bfffff,191.16666666666666
872ec36ccfffff,319.3333333333333
8710ecb05fffff,266.8333333333333
8715a824bfffff,901.0
871554712fffff,474.1666666666667
87058400cfffff,200.66666666666666
870a5ed73fffff,286.1666666666667
8705304d3fffff,36.5
8720612cbfffff,215.5
870ab28acfffff,433.0
871451160fffff,-37.333333333333336
87176a089fffff,144.16666666666666
8704d4593fffff,117.83333333333333
870480a5afffff,498.3333333333333
87118bd70fffff,134.83333333333334
871e4b954fffff,36.0
87154c30bfffff,949.5
870b62325fffff,12.333333333333334
8714ad0a0fffff,221.0
8704dc99afffff,137.16666666666666
87257054afffff,1023.0
871772490fffff,-15.0
871015664fffff,127.66666666666667
871405a2efffff,1386.8333333333333
87106919dfffff,6.666666666666667
8720696d2fffff,1056.1666666666667
870a13641fffff,422.3333333333333
871045493fffff,61.333333333333336
871742661fffff,13.833333333333334
8704acb6bfffff,3.3333333333333335
871164348fffff,458.6666666666667
870b324f6fffff,91.66666666666667
8714d0daafffff,68.5
872eeb0f4fffff,-97.0
8715248e3fffff,416.0
8716237acfffff,-383.1666666666667
87254c840fffff,665.3333333333334
870ae26dbfffff,594.5
872548b22fffff,841.3333333333334
871528601fffff,342.1666666666667
8705aba34fffff,-9.666666666666666
870b89d4dfffff,116.33333333333333
871041775fffff,57.833333333333336
8714d4ac8fffff,508.8333333333333
87043160afffff,79.16666666666667
8710952aefffff,73.83333333333333
8720659b4fffff,201.83333333333334
870a6345cfffff,62.666666666666664
87176e772fffff,283.0
871455849fffff,411.1666666666667
871190459fffff,216.0
872d70ccafffff,-8.5
8705802eefffff,345.8333333333333
870bb2140fffff,175.33333333333334
8714a9382fffff,560.0
871401d10fffff,869.3333333333334
8715a452dfffff,1079.3333333333333
870485143fffff,257.3333333333333
872574c33fffff,646.6666666666666
870b0aacefffff,54.833333333333336
871019d4dfffff,174.5
87142d456fffff,558.3333333333334
870b36214fffff,92.5
8704b0889fffff,591.0
87111452dfffff,79.0
870a8eba2fffff,380.0
871746d4afffff,544.1666666666666
8704b1254fffff,365.0
872d492a2fffff,20.333333333333332
870504d8dfffff,-6.5
8714d5493fffff,24.666666666666668
870b8a718fffff,153.5
870ae30a6fffff,525.0
871019382fffff,217.0
872574268fffff,513.6666666666666
8715a3b62fffff,839.1666666666666
87254d20bfffff,962.1666666666666
871550029fffff,478.6666666666667
870bb1775fffff,85.33333333333333
872160194fffff,114.66666666666667
870a1400cfffff,180.5
870b0a103fffff,56.333333333333336
8710e841cfffff,54.333333333333336
8704d82b1fffff,704.0
87206a09dfffff,1250.5
87048982cfffff,58.0
871141009fffff,-50.0
8704dd365fffff,545.3333333333334
871194b42fffff,229.33333333333334
872d753b3fffff,-6.5
870bb6829fffff,123.66666666666667
8714ada6bfffff,229.83333333333334
870b62cf0fffff,13.166666666666666
872165248fffff,51.0
8715a8c16fffff,1006.3333333333334
8715015a4fffff,829.6666666666666
8710ed4d0fffff,153.66666666666666
8715550ddfffff,372.5
87101e436fffff,139.16666666666666
871401345fffff,1304.3333333333333
870a4011dfffff,103.0
870a62a91fffff,51.666666666666664
870a93c56fffff,486.6666666666667
8710c5aa8fffff,285.5
87171a26efffff,57.333333333333336
8710948e3fffff,16.0
872d4d98bfffff,105.5
872c75154fffff,-29.0
871040daafffff,100.16666666666667
870b85664fffff,127.16666666666667
8705b0ae8fffff,187.5
87152d6b5fffff,353.1666666666667
871428d6dfffff,969.5
870b31b2bfffff,52.166666666666664
8704ac1a0fffff,92.83333333333333
871741c96fffff,78.83333333333333
870a36980fffff,140.83333333333334
870404b2efffff,-18.166666666666668
870a186f5fffff,495.0
871014c99fffff,137.16666666666666
870a6c22efffff,177.5
870b05a1afffff,117.5
87206e786fffff,1441.6666666666667
871723a0bfffff,925.1666666666666
8711456f2fffff,202.0
87140aae2fffff,1357.1666666666667
87119922bfffff,156.83333333333334
870b138a0fffff,72.16666666666667
872169931fffff,117.83333333333333
871505c8dfffff,477.8333333333333
87154b940fffff,137.0
870bad08cfffff,77.16666666666667
87118b3a5fffff,147.66666666666666
870b59553fffff,2.0
872ec8780fffff,94.16666666666667
872d6bc16fffff,195.33333333333334
8710e3d33fffff,138.5
871450795fffff,-25.333333333333332
8704129b4fffff,4.666666666666667
870a44806fffff,33.5
8710ca191fffff,80.66666666666667
871076658fffff,146.5
87111dccafffff,138.16666666666666
871715b85fffff,935.8333333333334
871171803fffff,-182.33333333333334
872060900fffff,135.83333333333334
8714de265fffff,324.5
870b934eafffff,565.6666666666666
871531d9efffff,1305.6666666666667
870a5e3a8fffff,431.8333333333333
872543a6efffff,702.1666666666666
871573368fffff,356.3333333333333
8705a2c62fffff,142.0
8714cbcf6fffff,-40.5
870ad9909fffff,352.5
870b2d442fffff,32.833333333333336
87104ec30fffff,277.5
871424684fffff,842.8333333333334
8710a2769fffff,289.1666666666667
87110b75bfffff,136.5
8717280f4fffff,902.3333333333334
8710f62a2fffff,113.33333333333333
871462d04fffff,189.83333333333334
870ac4450fffff,436.0
870b6bac2fffff,19.0
87119d914fffff,173.33333333333334
87216e01afffff,109.83333333333333
87150a376fffff,710.0
8710640e9fffff,62.0
8710105b0fffff,116.5
87252e5b5fffff,1105.6666666666667
87256b496fffff,754.1666666666666
870ba89a3fffff,100.33333333333333
8714f371efffff,770.8333333333334
870b01331fffff,95.66666666666667
871133183fffff,58.833333333333336
8701b65b6fffff,-4.666666666666667
87144c0acfffff,305.5
8717006ccfffff,306.0
870a9ca28fffff,373.5
871754205fffff,367.3333333333333
870af0561fffff,434.3333333333333
870b4409afffff,8.666666666666666
87108bb11fffff,144.5
8714e294efffff,942.5
870a06186fffff,162.0
8716162f1fffff,-26.333333333333332
87151b146fffff,792.0
872506b8dfffff,1503.5
870b28d59fffff,92.33333333333333
8711ae6e4fffff,214.0
87115ababfffff,85.5
871631632fffff,642.1666666666666
871473ad4fffff,616.1666666666666
871053319fffff,356.5
870ad5220fffff,268.8333333333333
870a75000fffff,41.333333333333336
87018a4a5fffff,642.5
8714138b4fffff,327.3333333333333
87013696cfffff,58.333333333333336
87114e4c4fffff,6.666666666666667
870b1c672fffff,75.16666666666667
870b701abfffff,-1.0
870a2dbaefffff,54.666666666666664
872566dadfffff,561.3333333333334
871542b6efffff,270.5
871562598fffff,181.33333333333334
870b50781fffff,3.5
872532c9efffff,2040.6666666666667
8717608ecfffff,11.0
872ed1552fffff,1119.0
87170cdb3fffff,-33.166666666666664
87102b8f1fffff,156.5
870a01a9dfffff,156.83333333333334
87041b786fffff,-2.5
8700b6d22fffff,11.0
871704db5fffff,752.5
870aa1111fffff,539.6666666666666
870af4c4afffff,336.8333333333333
872ed9550fffff,63.0
870516931fffff,177.0
870b48783fffff,22.166666666666668
87156a596fffff,65.0
870b24670fffff,96.5
871516a5dfffff,1325.6666666666667
87049ece5fffff,651.6666666666666
8711564c2fffff,59.0
8704f281efffff,35.166666666666664
871788314fffff,-38.333333333333336
87141b8b2fffff,540.1666666666666
871635d1bfffff,400.5
871102989fffff,37.333333333333336
870a25bb0fffff,49.5
870a294c5fffff,70.16666666666667
870d92612fffff,39.666666666666664
8725626c4fffff,940.5
870acd222fffff,226.33333333333334
87250eb8bfffff,1395.5
87146bad6fffff,1517.5
871152badfffff,34.0
8721232b3fffff,331.6666666666667
8711a66e6fffff,188.5
871513148fffff,932.1666666666666
870b74894fffff,49.666666666666664
870b20d5bfffff,82.66666666666667
871566c81fffff,138.66666666666666
8714ea94cfffff,9.666666666666666
870b4c098fffff,16.166666666666668
872d5e75bfffff,140.5
8704c670dfffff,41.166666666666664
87112a3b1fffff,200.16666666666666
870aa4a26fffff,177.16666666666666
872c64384fffff,-8.0
871083b13fffff,146.5
87170949efffff,425.5
870a51cc1fffff,455.3333333333333
87112b185fffff,189.33333333333334
8714440aefffff,679.0
8717086cafffff,-42.333333333333336
872c635b0fffff,-29.5
8714eb720fffff,35.166666666666664
870ba09a5fffff,135.33333333333334
8708db5b5fffff,177.5
8725365b3fffff,1778.8333333333333
871512374fffff,1006.5
870b73ac0fffff,-4.0
872563498fffff,625.1666666666666
8711a5912fffff,184.0
8710085b2fffff,142.33333333333334
870acc44efffff,436.3333333333333
87105c0ebfffff,53.5
870a2a299fffff,157.83333333333334
87146ad02fffff,658.1666666666666
8717300f2fffff,964.8333333333334
870186b90fffff,33.333333333333336
87141c686fffff,386.0
8717890e8fffff,1151.3333333333333
87110375dfffff,77.5
870b25444fffff,104.5
870ad190bfffff,245.83333333333334
87059ac64fffff,1403.0
8701816d3fffff,-81.83333333333333
87156b36afffff,942.5
871056c2efffff,210.66666666666666
8710030f5fffff,183.0
87316e146fffff,228.83333333333334
872eda324fffff,47.5
870b9b4e8fffff,187.5
8710346c3fffff,155.66666666666666
870a02871fffff,357.5
870a563aafffff,807.5
8714e6263fffff,1374.6666666666667
8710dbd35fffff,157.16666666666666
872d5a072fffff,71.33333333333333
8717616c0fffff,411.0
8704c2024fffff,132.83333333333334
872d63c18fffff,202.83333333333334
870b51555fffff,58.333333333333336
870ba508efffff,84.33333333333333
870a4c804fffff,147.33333333333334
871543942fffff,211.5
87041a9b2fffff,20.166666666666668
87102ab1dfffff,132.33333333333334
87150dc8bfffff,550.1666666666666
8711a1229fffff,252.83333333333334
870b1b89efffff,113.16666666666667
87100cc9bfffff,114.5
871466619fffff,176.16666666666666
870a2e982fffff,73.83333333333333
87172ba09fffff,164.5
8710b430dfffff,123.0
871412ae0fffff,281.6666666666667
8704a41a2fffff,195.33333333333334
870a7422cfffff,105.66666666666667
8714748a8fffff,282.5
870b29b2dfffff,61.833333333333336
87212c085fffff,334.0
870a206f3fffff,115.0
871052545fffff,192.66666666666666
87163085efffff,790.6666666666666
8715356b3fffff,902.1666666666666
870b432c6fffff,82.66666666666667
872540159fffff,891.6666666666666
871175118fffff,90.83333333333333
872edea0dfffff,353.5
87214581efffff,119.66666666666667
872d55989fffff,65.66666666666667
87148e041fffff,361.0
87108c8e5fffff,84.16666666666667
870a5aa93fffff,368.3333333333333
8710e041efffff,194.0
870a9bc54fffff,542.1666666666666
871765da9fffff,342.1666666666667
8704d02b3fffff,293.5
872d68301fffff,138.33333333333334
870b02105fffff,37.666666666666664
8714f44f2fffff,524.6666666666666
8710cdaa6fffff,53.333333333333336
87154802bfffff,237.66666666666666
870a4811bfffff,103.33333333333333
8704162c9fffff,1.8333333333333333
871026434fffff,137.66666666666666
87256c26afffff,1564.8333333333333
872ecc095fffff,491.0
871011384fffff,132.83333333333334
87160474dfffff,-826.8333333333334
870401219fffff,-14.666666666666666
870a3306bfffff,64.83333333333333
870a86ba4fffff,386.0
87155d0dbfffff,165.0
8704a888bfffff,58.833333333333336
871425458fffff,922.5
871160068fffff,228.66666666666666
872d408d9fffff,16.166666666666668
8711b3ba1fffff,209.33333333333334
8714ccacafffff,106.33333333333333
8705a3a36fffff,24.166666666666668
870b2e216fffff,76.0
871520603fffff,515.0
870ada6ddfffff,347.0
872544842fffff,664.6666666666666
8715095a2fffff,419.1666666666667
87216d246fffff,105.66666666666667
87119cb40fffff,158.0
870a0b643fffff,719.0
870b6aceefffff,8.0
87049182afffff,1635.6666666666667
8710f54cefffff,247.33333333333334
871716959fffff,-33.666666666666664
8720616d4fffff,324.3333333333333
87176a492fffff,318.0
870ab2cb5fffff,647.6666666666666
8704d499cfffff,18.833333333333332
8710a1995fffff,197.16666666666666
870a1c00afffff,290.5
871584b03fffff,630.0
87154c714fffff,185.16666666666666
872555209fffff,1160.0
8715a024dfffff,1212.3333333333333
8725016d0fffff,1622.6666666666667
872570953fffff,512.3333333333334
873165374fffff,125.66666666666667
871015a6dfffff,181.83333333333334
870b92716fffff,910.5
8710695a6fffff,24.166666666666668
872141135fffff,115.83333333333333
870a8b28dfffff,319.8333333333333
8714dd491fffff,-46.666666666666664
87019404bfffff,-36.666666666666664
871742a6afffff,898.6666666666666
871164751fffff,480.5
871110c18fffff,43.0
8714d11b3fffff,326.5
871429b41fffff,295.0
871524cecfffff,470.0
872d512a0fffff,327.0
871489958fffff,663.0
870aeb0a4fffff,303.5
870db0494fffff,947.3333333333334
870a43a32fffff,63.833333333333336
871075884fffff,130.0
871021d4bfffff,207.5
8715ac52bfffff,971.5
870b12accfffff,98.83333333333333
870431a13fffff,109.66666666666667
870a63865fffff,22.333333333333332
87171b042fffff,132.83333333333334
871402119fffff,580.5
871455c52fffff,688.5
8704d9085fffff,759.6666666666666
871190862fffff,203.16666666666666
872d710d3fffff,19.666666666666668
8714a978bfffff,644.3333333333334
870bb2549fffff,257.5
87048554cfffff,370.1666666666667
870b5ea10fffff,111.0
872521503fffff,805.5
8715a4936fffff,1083.0
872168b5dfffff,137.0
871409d0efffff,1173.5
87101a156fffff,91.33333333333333
8705882ecfffff,-17.5
870b66605fffff,41.166666666666664
8705347b3fffff,-60.5
871776770fffff,-7.333333333333333
87114491efffff,216.16666666666666
871115301fffff,42.5
8704b165dfffff,553.3333333333334
872d496abfffff,12.666666666666666
87142e22afffff,1231.1666666666667
8714d589cfffff,332.5
870b8ab21fffff,154.33333333333334
87048d141fffff,57.5
87206d9b2fffff,294.8333333333333
870a6b45afffff,354.8333333333333
87109d2acfffff,142.5
87254d614fffff,963.3333333333334
871049773fffff,8.0
871624580fffff,199.5
872550b20fffff,1091.0
870a14415fffff,282.6666666666667
872e9b89bfffff,-131.83333333333334
871099da0fffff,57.833333333333336
87158041afffff,643.6666666666666
87206a4a6fffff,1877.5
871406802fffff,530.0
871141412fffff,-76.66666666666667
871773264fffff,583.6666666666666
8704dd76efffff,563.1666666666666
870489c35fffff,44.0
870bb6c32fffff,245.16666666666666
872165651fffff,67.66666666666667
8710ed8d9fffff,73.5
8715019adfffff,956.1666666666666
8715554e6fffff,341.3333333333333
87152c8e1fffff,436.1666666666667
870b8e02dfffff,144.5
8714d8da8fffff,459.5
87111880dfffff,223.83333333333334
8704b4b69fffff,671.5
870a40526fffff,52.833333333333336
871431736fffff,743.3333333333334
8710c4cd4fffff,222.5
87107119bfffff,114.33333333333333
871432913fffff,518.3333333333334
8704b5d46fffff,350.6666666666667
872d4dd94fffff,217.66666666666666
87101d662fffff,186.83333333333334
872ec32c3fffff,752.3333333333334
871554309fffff,497.6666666666667
871405625fffff,908.3333333333334
870bb5a55fffff,136.5
870583c03fffff,115.83333333333333
872164474fffff,92.16666666666667
871e4b54bfffff,3.3333333333333335
8705300cafffff,113.66666666666667
871193d6efffff,167.33333333333334
8704dc591fffff,506.0
87104a950fffff,74.0
871140235fffff,192.66666666666666
870488a58fffff,62.166666666666664
8720692c9fffff,1250.5
87048e31efffff,206.5
870ac0170fffff,409.8333333333333
870b13ca9fffff,85.83333333333333
870a66d71fffff,41.333333333333336
871199634fffff,160.66666666666666
87104508afffff,82.16666666666667
8705894c9fffff,-10.0
871506096fffff,1374.5
8705ab62bfffff,1.0
870ae22d2fffff,576.0
87252a2d5fffff,1445.6666666666667
8715ad708fffff,943.0
872ec8b89fffff,130.83333333333334
870b89944fffff,143.66666666666666
8700a635bfffff,576.1666666666666
87142d04dfffff,560.6666666666666
871076a61fffff,196.16666666666666
872d484cefffff,7.5
8710ca59afffff,121.16666666666667
870a98748fffff,408.8333333333333
87111e0d3fffff,167.16666666666666
870aec281fffff,345.6666666666667
87148ab35fffff,78.33333333333333
871171c0cfffff,-226.66666666666666
8714de66efffff,251.16666666666666
870b938f3fffff,634.8333333333334
8704b0480fffff,705.5
871114124fffff,49.0
871585ce0fffff,603.3333333333334
870a8e799fffff,326.5
87106cab2fffff,-6.0
872520326fffff,701.5
8715a3759fffff,722.0
870bb136cfffff,120.5
870b5d833fffff,28.333333333333332
8714a85aefffff,257.1666666666667
8710a2b72fffff,196.33333333333334
870a70d20fffff,136.16666666666666
8710f66abfffff,59.5
870ac4859fffff,605.5
87146310dfffff,809.1666666666666
870b18392fffff,105.0
87119dd1dfffff,183.83333333333334
871454a75fffff,459.6666666666667
87058dbb2fffff,-9.166666666666666
87216e423fffff,99.5
87176d99efffff,-6.166666666666667
8710e8013fffff,109.83333333333333
870a62688fffff,99.33333333333333
872c74d4bfffff,27.333333333333332
872ecd272fffff,664.1666666666666
8710409a1fffff,44.5
871f69a35fffff,114.33333333333333
870b8525bfffff,68.16666666666667
870b31722fffff,43.833333333333336
871163574fffff,170.83333333333334
871700ad5fffff,918.6666666666666
8710cec83fffff,73.66666666666667
87175460efffff,63.833333333333336
870af096afffff,824.3333333333334
872d56b66fffff,1219.0
8711762f5fffff,47.5
870b444a3fffff,20.5
871428964fffff,792.5
871536890fffff,534.8333333333334
87174188dfffff,145.33333333333334
870a8a0b0fffff,501.3333333333333
870404725fffff,1.0
871014890fffff,129.33333333333334
870b05611fffff,81.16666666666667
870bacc83fffff,68.5
870b5914afffff,4.666666666666667
871053722fffff,407.5
870a218d0fffff,33.5
870a75409fffff,466.0
